Year, LDCurve, Hour, Meter, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "11 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "11 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "11 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "11 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "11 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
0, , 48, "UNDIRFEEDER" ,      50077,      24915,       1879,       2106,      49229,      23975,       1831,       2037,          0,          0,          0,          0,        848,        940,         48,         59,        835,        940,         13,          0,         48,          0,        273,        575,        273,          0,        273,          0,          0,          0,          0,          0,        848,          0,          0,          0,          0,          0,          0,        273,          0,          0,          0,          0,          0,          0,        562,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,      49229,          0,          0,          0,          0,          0,          0
