DateTime, CaseName, Status, Mode, Number, LoadMult, NumDevices, NumBuses, NumNodes, Iterations, ControlMode, ControlIterations, MostIterationsDone, Year, Hour, MaxPuVoltage, MinPuVoltage, TotalMW, TotalMvar, MWLosses, pctLosses, MvarLosses, Frequency
"25-3-26 00:51:02", CurtiFeeder, SOLVED, Snap, 1,    1.000, 85, 59, 177, 2, Off, 1, 2, 0, 0, 0.99838, 0.91866, 4.34176, 2.23718, 0.143907, 3.314, 0.204103, 60
