Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"KAYJI_SKYLINEBUS13", 0.415, 1,    231.064,   -1.5,   0.96437, 2,    231.064, -121.5,   0.96437, 3,    231.064,  118.5,   0.96437
"RUDRA_DEVELOPERBUS14", 0.415, 1,    232.606,   -1.2,   0.97081, 2,    232.606, -121.2,   0.97081, 3,    232.606,  118.8,   0.97081
"ASSOCIATEBUS15", 0.415, 1,    235.865,   -0.7,   0.98441, 2,    235.865, -120.7,   0.98441, 3,    235.865,  119.3,   0.98441
"KV_SCHOOLBUS16", 0.415, 1,    235.753,   -0.8,   0.98394, 2,    235.753, -120.8,   0.98394, 3,    235.753,  119.2,   0.98394
"KORDEBUS17", 0.415, 1,    234.141,   -1.0,   0.97721, 2,    234.141, -121.0,   0.97721, 3,    234.141,  119.0,   0.97721
"KAPAT_FACTORYBUS18", 0.415, 1,    235.746,   -0.8,   0.98391, 2,    235.746, -120.8,   0.98391, 3,    235.746,  119.2,   0.98391
"VEREKARBUS19", 0.415, 1,    233.271,   -1.1,   0.97358, 2,    233.271, -121.1,   0.97358, 3,    233.271,  118.9,   0.97358
"MICROWAVEBUS20", 0.415, 1,    236.048,   -0.7,   0.98518, 2,    236.048, -120.7,   0.98518, 3,    236.048,  119.3,   0.98518
"DAIRY_OLDBUS21", 0.415, 1,    232.869,   -1.2,   0.97191, 2,    232.869, -121.2,   0.97191, 3,    232.869,  118.8,   0.97191
"DAIRY_HTCBUS22", 0.415, 1,     236.01,   -0.8,   0.98502, 2,     236.01, -120.8,   0.98502, 3,     236.01,  119.2,   0.98502
"PISGALBUS23", 0.415, 1,    233.147,   -1.2,   0.97307, 2,    233.147, -121.2,   0.97307, 3,    233.147,  118.8,   0.97307
"GOLDEN_NEST", 11, 1,    6270.02,   -0.6,   0.98727, 2,    6270.02, -120.6,   0.98727, 3,    6270.02,  119.4,   0.98727
"RATNADEEP_APT", 11, 1,    6265.21,   -0.6,   0.98652, 2,    6265.21, -120.6,   0.98652, 3,    6265.21,  119.4,   0.98652
"SUREKHA_PARKAR", 11, 1,    6261.11,   -0.6,   0.98587, 2,    6261.11, -120.6,   0.98587, 3,    6261.11,  119.4,   0.98587
"NAGZAR", 11, 1,    6256.36,   -0.6,   0.98512, 2,    6256.36, -120.6,   0.98512, 3,    6256.36,  119.4,   0.98512
"3_WAY_SURAJ_BAR", 11, 1,    6256.07,   -0.6,   0.98508, 2,    6256.07, -120.6,   0.98508, 3,    6256.07,  119.4,   0.98508
"SARTHAK_NEST", 11, 1,    6254.59,   -0.6,   0.98484, 2,    6254.59, -120.6,   0.98484, 3,    6254.59,  119.4,   0.98484
"PROGRESS", 11, 1,    6252.47,   -0.6,   0.98451, 2,    6252.47, -120.6,   0.98451, 3,    6252.47,  119.4,   0.98451
"3_WAY_PROGRESS", 11, 1,     6252.2,   -0.6,   0.98447, 2,     6252.2, -120.6,   0.98447, 3,     6252.2,  119.4,   0.98447
"COMMERTIAL_TAX", 11, 1,    6250.94,   -0.7,   0.98427, 2,    6250.94, -120.7,   0.98427, 3,    6250.94,  119.3,   0.98427
"SADASHIV_TWIN_TOWER", 11, 1,    6249.96,   -0.7,   0.98411, 2,    6249.96, -120.7,   0.98411, 3,    6249.96,  119.3,   0.98411
"VEREKAR_2", 11, 1,    6248.71,   -0.7,   0.98392, 2,    6248.71, -120.7,   0.98392, 3,    6248.71,  119.3,   0.98392
"3_WAY_VEREKAR_2", 11, 1,    6248.46,   -0.7,   0.98388, 2,    6248.46, -120.7,   0.98388, 3,    6248.46,  119.3,   0.98388
"BANDODKAR", 11, 1,    6246.13,   -0.7,   0.98351, 2,    6246.13, -120.7,   0.98351, 3,    6246.13,  119.3,   0.98351
"PANDITWADA", 11, 1,    6248.28,   -0.7,   0.98385, 2,    6248.28, -120.7,   0.98385, 3,    6248.28,  119.3,   0.98385
"3_WAY_BAGAYTDAR", 11, 1,     6245.9,   -0.7,   0.98347, 2,     6245.9, -120.7,   0.98347, 3,     6245.9,  119.3,   0.98347
"KAZIWADA", 11, 1,    6245.11,   -0.7,   0.98335, 2,    6245.11, -120.7,   0.98335, 3,    6245.11,  119.3,   0.98335
"TWIN_TOWER", 11, 1,    6243.42,   -0.7,   0.98308, 2,    6243.42, -120.7,   0.98308, 3,    6243.42,  119.3,   0.98308
"HOTEL_MENINO", 11, 1,    6241.69,   -0.7,   0.98281, 2,    6241.69, -120.7,   0.98281, 3,    6241.69,  119.3,   0.98281
"3W_CANARA", 11, 1,    6240.23,   -0.7,   0.98258, 2,    6240.23, -120.7,   0.98258, 3,    6240.23,  119.3,   0.98258
"3_WAY_BHOSLE_1", 11, 1,    6239.26,   -0.7,   0.98243, 2,    6239.26, -120.7,   0.98243, 3,    6239.26,  119.3,   0.98243
"CANARA_BANK", 11, 1,    6240.22,   -0.7,   0.98258, 2,    6240.22, -120.7,   0.98258, 3,    6240.22,  119.3,   0.98258
"KCA", 11, 1,    6240.15,   -0.7,   0.98257, 2,    6240.15, -120.7,   0.98257, 3,    6240.15,  119.3,   0.98257
"2W_GANGANATH", 11, 1,    6240.15,   -0.7,   0.98257, 2,    6240.15, -120.7,   0.98257, 3,    6240.15,  119.3,   0.98257
"3_WAY_BHOSLE_2", 11, 1,    6239.05,   -0.7,    0.9824, 2,    6239.05, -120.7,    0.9824, 3,    6239.05,  119.3,    0.9824
"SUPER_MARKET", 11, 1,    6239.05,   -0.7,    0.9824, 2,    6239.05, -120.7,    0.9824, 3,    6239.05,  119.3,    0.9824
"3_WAY_BAZAR", 11, 1,    6239.05,   -0.7,    0.9824, 2,    6239.05, -120.7,    0.9824, 3,    6239.05,  119.3,    0.9824
"BHOSLE", 11, 1,    6238.93,   -0.7,   0.98238, 2,    6238.93, -120.7,   0.98238, 3,    6238.93,  119.3,   0.98238
"KANIR_CONSTRUCTION_HTC", 11, 1,    6238.57,   -0.7,   0.98232, 2,    6238.57, -120.7,   0.98232, 3,    6238.57,  119.3,   0.98232
"KANIR_CONSTRUCTION", 11, 1,    6238.17,   -0.7,   0.98226, 2,    6238.17, -120.7,   0.98226, 3,    6238.17,  119.3,   0.98226
"BSNL_INTERNAL", 11, 1,    6237.79,   -0.7,    0.9822, 2,    6237.79, -120.7,    0.9822, 3,    6237.79,  119.3,    0.9822
"KAMAT_AVR_REALTORS", 11, 1,     6237.6,   -0.7,   0.98217, 2,     6237.6, -120.7,   0.98217, 3,     6237.6,  119.3,   0.98217
"COELO", 11, 1,    6237.46,   -0.7,   0.98215, 2,    6237.46, -120.7,   0.98215, 3,    6237.46,  119.3,   0.98215
"DK_ARCADE", 11, 1,    6237.35,   -0.7,   0.98213, 2,    6237.35, -120.7,   0.98213, 3,    6237.35,  119.3,   0.98213
"GOA_STATE_BANK", 11, 1,    6236.55,   -0.7,     0.982, 2,    6236.55, -120.7,     0.982, 3,    6236.55,  119.3,     0.982
"3_WAY_MUNCIPALITY", 11, 1,    6235.79,   -0.7,   0.98188, 2,    6235.79, -120.7,   0.98188, 3,    6235.79,  119.3,   0.98188
"3_WAY_TISK", 11, 1,    6235.04,   -0.7,   0.98176, 2,    6235.04, -120.7,   0.98176, 3,    6235.04,  119.3,   0.98176
"3_WAY_MAMLATDAR", 11, 1,    6233.94,   -0.7,   0.98159, 2,    6233.94, -120.7,   0.98159, 3,    6233.94,  119.3,   0.98159
"MAMLADTDAR", 11, 1,    6233.39,   -0.7,    0.9815, 2,    6233.39, -120.7,    0.9815, 3,    6233.39,  119.3,    0.9815
"TARANGAN_I", 11, 1,    6232.32,   -0.7,   0.98134, 2,    6232.32, -120.7,   0.98134, 3,    6232.32,  119.3,   0.98134
"RAJMUDRA_I", 11, 1,    6231.42,   -0.7,   0.98119, 2,    6231.42, -120.7,   0.98119, 3,    6231.42,  119.3,   0.98119
"PWD", 11, 1,    6230.96,   -0.7,   0.98112, 2,    6230.96, -120.7,   0.98112, 3,    6230.96,  119.3,   0.98112
"RAJMUDRA_II", 11, 1,    6230.26,   -0.7,   0.98101, 2,    6230.26, -120.7,   0.98101, 3,    6230.26,  119.3,   0.98101
"RAJ_DURGA", 11, 1,    6230.21,   -0.7,     0.981, 2,    6230.21, -120.7,     0.981, 3,    6230.21,  119.3,     0.981
"SUMIT_PLUMERIA", 11, 1,    6229.99,   -0.7,   0.98097, 2,    6229.99, -120.7,   0.98097, 3,    6229.99,  119.3,   0.98097
"3_WAY_DAAG", 11, 1,    6229.75,   -0.7,   0.98093, 2,    6229.75, -120.7,   0.98093, 3,    6229.75,  119.3,   0.98093
"DAAG", 11, 1,    6229.51,   -0.7,   0.98089, 2,    6229.51, -120.7,   0.98089, 3,    6229.51,  119.3,   0.98089
"4_WAY_MENINO", 11, 1,    6237.85,   -0.7,   0.98221, 2,    6237.85, -120.7,   0.98221, 3,    6237.85,  119.3,   0.98221
"SUMIT_SHIVAM", 11, 1,    6237.65,   -0.7,   0.98218, 2,    6237.65, -120.7,   0.98218, 3,    6237.65,  119.3,   0.98218
"KALPANA", 11, 1,    6237.47,   -0.7,   0.98215, 2,    6237.47, -120.7,   0.98215, 3,    6237.47,  119.3,   0.98215
"2_WAY_SHANTINAGAR", 11, 1,    6237.47,   -0.7,   0.98215, 2,    6237.47, -120.7,   0.98215, 3,    6237.47,  119.3,   0.98215
"POLICE_STATION", 11, 1,    6236.83,   -0.7,   0.98205, 2,    6236.83, -120.7,   0.98205, 3,    6236.83,  119.3,   0.98205
"3_WAY_APOLLO", 11, 1,    6236.26,   -0.7,   0.98196, 2,    6236.26, -120.7,   0.98196, 3,    6236.26,  119.3,   0.98196
"RAJDEEP_GALARIA_I", 11, 1,    6236.16,   -0.7,   0.98194, 2,    6236.16, -120.7,   0.98194, 3,    6236.16,  119.3,   0.98194
"RAJDEEP_GALARIA_II", 11, 1,    6236.16,   -0.7,   0.98194, 2,    6236.16, -120.7,   0.98194, 3,    6236.16,  119.3,   0.98194
"2_WAY_BAZAR", 11, 1,    6236.16,   -0.7,   0.98194, 2,    6236.16, -120.7,   0.98194, 3,    6236.16,  119.3,   0.98194
"AIESHA", 11, 1,    6235.74,   -0.7,   0.98187, 2,    6235.74, -120.7,   0.98187, 3,    6235.74,  119.3,   0.98187
"GOLDEN_NESTBUS", 0.415, 1,    233.563,   -1.1,    0.9748, 2,    233.563, -121.1,    0.9748, 3,    233.563,  118.9,    0.9748
"SUREKHA_PARKARBUS", 0.415, 1,    232.204,   -1.2,   0.96913, 2,    232.204, -121.2,   0.96913, 3,    232.204,  118.8,   0.96913
"NAGZARBUS", 0.415, 1,    232.022,   -1.3,   0.96837, 2,    232.022, -121.3,   0.96837, 3,    232.022,  118.7,   0.96837
"SARTHAK_NESTBUS", 0.415, 1,    232.973,   -1.1,   0.97234, 2,    232.973, -121.1,   0.97234, 3,    232.973,  118.9,   0.97234
"PROGRESSBUS", 0.415, 1,    231.873,   -1.3,   0.96775, 2,    231.873, -121.3,   0.96775, 3,    231.873,  118.7,   0.96775
"COMMERTIAL_TAXBUS", 0.415, 1,    234.952,   -0.8,    0.9806, 2,    234.952, -120.8,    0.9806, 3,    234.952,  119.2,    0.9806
"PANDITWADABUS", 0.415, 1,    232.732,   -1.1,   0.97133, 2,    232.732, -121.1,   0.97133, 3,    232.732,  118.9,   0.97133
"VEREKAR_2_BUS", 0.415, 1,     232.24,   -1.2,   0.96928, 2,     232.24, -121.2,   0.96928, 3,     232.24,  118.8,   0.96928
"BANDODKARBUS", 0.415, 1,    232.141,   -1.2,   0.96887, 2,    232.141, -121.2,   0.96887, 3,    232.141,  118.8,   0.96887
"KAZIWADABUS", 0.415, 1,     231.59,   -1.3,   0.96657, 2,     231.59, -121.3,   0.96657, 3,     231.59,  118.7,   0.96657
"SADASHIV_TWIN_TOWERBUS", 0.415, 1,    232.796,   -1.1,    0.9716, 2,    232.796, -121.1,    0.9716, 3,    232.796,  118.9,    0.9716
"CANARA_BANKBUS", 0.415, 1,    234.546,   -0.8,   0.97891, 2,    234.546, -120.8,   0.97891, 3,    234.546,  119.2,   0.97891
"KCA_BUS", 0.415, 1,    232.421,   -1.1,   0.97004, 2,    232.421, -121.1,   0.97004, 3,    232.421,  118.9,   0.97004
"BHOSLEBUS", 0.415, 1,    231.352,   -1.3,   0.96558, 2,    231.352, -121.3,   0.96558, 3,    231.352,  118.7,   0.96558
"SUPER_MARKETBUS", 0.415, 1,    234.723,   -0.8,   0.97964, 2,    234.723, -120.8,   0.97964, 3,    234.723,  119.2,   0.97964
"DK_ARCADEBUS", 0.415, 1,    231.292,   -1.3,   0.96532, 2,    231.292, -121.3,   0.96532, 3,    231.292,  118.7,   0.96532
"COELOBUS", 0.415, 1,    231.296,   -1.3,   0.96534, 2,    231.296, -121.3,   0.96534, 3,    231.296,  118.7,   0.96534
"KAMAT_AVR_REALTORSBUS", 0.415, 1,    234.778,   -0.7,   0.97988, 2,    234.778, -120.7,   0.97988, 3,    234.778,  119.3,   0.97988
"BSNL_INTERNALBUS", 0.415, 1,    234.786,   -0.7,    0.9799, 2,    234.786, -120.7,    0.9799, 3,    234.786,  119.3,    0.9799
"KANIR_CONSTRUCTIONBUS", 0.415, 1,      234.8,   -0.7,   0.97997, 2,      234.8, -120.7,   0.97997, 3,      234.8,  119.3,   0.97997
"SUMIT_SHIVAMBUS", 0.415, 1,    231.816,   -1.2,   0.96751, 2,    231.816, -121.2,   0.96751, 3,    231.816,  118.8,   0.96751
"KALPANABUS", 0.415, 1,    231.296,   -1.3,   0.96534, 2,    231.296, -121.3,   0.96534, 3,    231.296,  118.7,   0.96534
"POLICE_STATIONBUS", 0.415, 1,    234.418,   -0.8,   0.97837, 2,    234.418, -120.8,   0.97837, 3,    234.418,  119.2,   0.97837
"GOA_STATE_BANKBUS", 0.415, 1,    234.407,   -0.8,   0.97833, 2,    234.407, -120.8,   0.97833, 3,    234.407,  119.2,   0.97833
"RAJDEEP_GALARIA_I_BUS", 0.415, 1,    234.503,   -0.8,   0.97873, 2,    234.503, -120.8,   0.97873, 3,    234.503,  119.2,   0.97873
"RAJDEEP_GALARIA_II_BUS", 0.415, 1,    234.503,   -0.8,   0.97873, 2,    234.503, -120.8,   0.97873, 3,    234.503,  119.2,   0.97873
"AIESHABUS", 0.415, 1,     231.23,   -1.3,   0.96507, 2,     231.23, -121.3,   0.96507, 3,     231.23,  118.7,   0.96507
"MAMLADTDARBUS", 0.415, 1,    234.288,   -0.8,   0.97783, 2,    234.288, -120.8,   0.97783, 3,    234.288,  119.2,   0.97783
"TARANGAN_I_BUS", 0.415, 1,    232.122,   -1.1,   0.96879, 2,    232.122, -121.1,   0.96879, 3,    232.122,  118.9,   0.96879
"PWDBUS", 0.415, 1,    234.417,   -0.8,   0.97837, 2,    234.417, -120.8,   0.97837, 3,    234.417,  119.2,   0.97837
"RAJMUDRA_I_BUS", 0.415, 1,    231.064,   -1.3,   0.96437, 2,    231.064, -121.3,   0.96437, 3,    231.064,  118.7,   0.96437
"RAJMUDRA_II_BUS", 0.415, 1,    232.043,   -1.1,   0.96846, 2,    232.043, -121.1,   0.96846, 3,    232.043,  118.9,   0.96846
"RAJ_DURGABUS", 0.415, 1,    232.041,   -1.1,   0.96845, 2,    232.041, -121.1,   0.96845, 3,    232.041,  118.9,   0.96845
"SUMIT_PLUMERIABUS", 0.415, 1,    232.541,   -1.1,   0.97054, 2,    232.541, -121.1,   0.97054, 3,    232.541,  118.9,   0.97054
"DAAGBUS", 0.415, 1,    230.991,   -1.3,   0.96407, 2,    230.991, -121.3,   0.96407, 3,    230.991,  118.7,   0.96407
"KANIR_CONSTRUCTIONHTCBUS", 0.415, 1,    235.364,   -0.7,   0.98232, 2,    235.364, -120.7,   0.98232, 3,    235.364,  119.3,   0.98232
"RATNADEEP_APTBUS", 0.415, 1,    232.362,   -1.2,   0.96979, 2,    232.362, -121.2,   0.96979, 3,    232.362,  118.8,   0.96979
"TWIN_TOWERBUS", 0.415, 1,    232.546,   -1.1,   0.97056, 2,    232.546, -121.1,   0.97056, 3,    232.546,  118.9,   0.97056
"3W_COLONY", 11, 1,    6278.44,   -0.6,    0.9886, 2,    6278.44, -120.6,    0.9886, 3,    6278.44,  119.4,    0.9886
"2W_CURTI", 11, 1,    6278.44,   -0.6,    0.9886, 2,    6278.44, -120.6,    0.9886, 3,    6278.44,  119.4,    0.9886
"COLONY", 11, 1,    6278.01,   -0.6,   0.98853, 2,    6278.01, -120.6,   0.98853, 3,    6278.01,  119.4,   0.98853
"NAGA_MASJID_NEW", 11, 1,     6275.4,   -0.6,   0.98812, 2,     6275.4, -120.6,   0.98812, 3,     6275.4,  119.4,   0.98812
"USMANIA", 11, 1,     6274.2,   -0.6,   0.98793, 2,     6274.2, -120.6,   0.98793, 3,     6274.2,  119.4,   0.98793
"HUSSAIN", 11, 1,    6273.22,   -0.6,   0.98778, 2,    6273.22, -120.6,   0.98778, 3,    6273.22,  119.4,   0.98778
"4W_SPORTS_C", 11, 1,    6271.84,   -0.6,   0.98756, 2,    6271.84, -120.6,   0.98756, 3,    6271.84,  119.4,   0.98756
"SPORTS_COMPLEX_HTC", 11, 1,    6271.81,   -0.6,   0.98755, 2,    6271.81, -120.6,   0.98755, 3,    6271.81,  119.4,   0.98755
"SPORTS_COMPLEX", 11, 1,     6271.8,   -0.6,   0.98755, 2,     6271.8, -120.6,   0.98755, 3,     6271.8,  119.4,   0.98755
"3W_SPORTS_C", 11, 1,    6271.84,   -0.6,   0.98756, 2,    6271.84, -120.6,   0.98756, 3,    6271.84,  119.4,   0.98756
"4W_MILITARY_GATE", 11, 1,     6271.7,   -0.6,   0.98754, 2,     6271.7, -120.6,   0.98754, 3,     6271.7,  119.4,   0.98754
"4_WAY_SHEETAL", 11, 1,    6269.83,   -0.6,   0.98724, 2,    6269.83, -120.6,   0.98724, 3,    6269.83,  119.4,   0.98724
"VARKHANDE", 11, 1,    6269.75,   -0.6,   0.98723, 2,    6269.75, -120.6,   0.98723, 3,    6269.75,  119.4,   0.98723
"4_WAY_GANGANATH", 11, 1,    6268.25,   -0.6,   0.98699, 2,    6268.25, -120.6,   0.98699, 3,    6268.25,  119.4,   0.98699
"2_WAY_VARKHANDEM", 11, 1,    6268.25,   -0.6,   0.98699, 2,    6268.25, -120.6,   0.98699, 3,    6268.25,  119.4,   0.98699
"GANGANATH", 11, 1,    6268.19,   -0.6,   0.98698, 2,    6268.19, -120.6,   0.98698, 3,    6268.19,  119.4,   0.98698
"HERITAGE_II", 11, 1,     6267.8,   -0.6,   0.98692, 2,     6267.8, -120.6,   0.98692, 3,     6267.8,  119.4,   0.98692
"HERITAGE_I", 11, 1,    6267.78,   -0.6,   0.98692, 2,    6267.78, -120.6,   0.98692, 3,    6267.78,  119.4,   0.98692
"ALMEDA", 11, 1,    6267.34,   -0.6,   0.98685, 2,    6267.34, -120.6,   0.98685, 3,    6267.34,  119.4,   0.98685
"3_WAY_ALMEDA", 11, 1,    6267.07,   -0.6,   0.98681, 2,    6267.07, -120.6,   0.98681, 3,    6267.07,  119.4,   0.98681
"PATIL", 11, 1,    6262.84,   -0.6,   0.98614, 2,    6262.84, -120.6,   0.98614, 3,    6262.84,  119.4,   0.98614
"3_WAY_PUROHIT", 11, 1,    6258.87,   -0.6,   0.98552, 2,    6258.87, -120.6,   0.98552, 3,    6258.87,  119.4,   0.98552
"PUROHIT", 11, 1,    6258.81,   -0.6,   0.98551, 2,    6258.81, -120.6,   0.98551, 3,    6258.81,  119.4,   0.98551
"BHARDWAJ", 11, 1,    6257.52,   -0.6,    0.9853, 2,    6257.52, -120.6,    0.9853, 3,    6257.52,  119.4,    0.9853
"MAHALAXMI_DEV", 11, 1,     6256.6,   -0.6,   0.98516, 2,     6256.6, -120.6,   0.98516, 3,     6256.6,  119.4,   0.98516
"RAVINAGAR", 11, 1,    6254.68,   -0.6,   0.98486, 2,    6254.68, -120.6,   0.98486, 3,    6254.68,  119.4,   0.98486
"3_WAY_RAVINAGAR", 11, 1,    6254.61,   -0.6,   0.98485, 2,    6254.61, -120.6,   0.98485, 3,    6254.61,  119.4,   0.98485
"2W_RAVINAGAR", 11, 1,    6254.61,   -0.6,   0.98485, 2,    6254.61, -120.6,   0.98485, 3,    6254.61,  119.4,   0.98485
"RANI_CONSTRUCTION", 11, 1,    6257.75,   -0.6,   0.98534, 2,    6257.75, -120.6,   0.98534, 3,    6257.75,  119.4,   0.98534
"KEDAR", 11, 1,    6256.81,   -0.6,   0.98519, 2,    6256.81, -120.6,   0.98519, 3,    6256.81,  119.4,   0.98519
"DESSAI_SANTOBA", 11, 1,     6256.7,   -0.6,   0.98518, 2,     6256.7, -120.6,   0.98518, 3,     6256.7,  119.4,   0.98518
"MAHARUDRA", 11, 1,    6256.62,   -0.6,   0.98516, 2,    6256.62, -120.6,   0.98516, 3,    6256.62,  119.4,   0.98516
"2W_PERIGOL", 11, 1,    6256.62,   -0.6,   0.98516, 2,    6256.62, -120.6,   0.98516, 3,    6256.62,  119.4,   0.98516
"FRIENDS_COLONY", 11, 1,    6252.95,   -0.6,   0.98458, 2,    6252.95, -120.6,   0.98458, 3,    6252.95,  119.4,   0.98458
"KHADPABANDH_GARDEN_II", 11, 1,     6252.5,   -0.6,   0.98451, 2,     6252.5, -120.6,   0.98451, 3,     6252.5,  119.4,   0.98451
"3W_FOUR_POLE", 11, 1,    6252.06,   -0.6,   0.98444, 2,    6252.06, -120.6,   0.98444, 3,    6252.06,  119.4,   0.98444
"KHADPABANDH_GARDEN_I", 11, 1,    6251.51,   -0.6,   0.98436, 2,    6251.51, -120.6,   0.98436, 3,    6251.51,  119.4,   0.98436
"4W_DURBHAT", 11, 1,    6252.06,   -0.6,   0.98444, 2,    6252.06, -120.6,   0.98444, 3,    6252.06,  119.4,   0.98444
"SEVERAGE_HTC", 11, 1,    6251.21,   -0.6,   0.98431, 2,    6251.21, -120.6,   0.98431, 3,    6251.21,  119.4,   0.98431
"3W_DAAG", 11, 1,     6250.6,   -0.6,   0.98421, 2,     6250.6, -120.6,   0.98421, 3,     6250.6,  119.4,   0.98421
"3W_PONDA_I", 11, 1,     6250.6,   -0.6,   0.98421, 2,     6250.6, -120.6,   0.98421, 3,     6250.6,  119.4,   0.98421
"3W_BHAGWATI", 11, 1,     6250.4,   -0.6,   0.98418, 2,     6250.4, -120.6,   0.98418, 3,     6250.4,  119.4,   0.98418
"BHAGWATI_II", 11, 1,    6249.92,   -0.6,   0.98411, 2,    6249.92, -120.6,   0.98411, 3,    6249.92,  119.4,   0.98411
"BHAGWATI_I", 11, 1,    6249.68,   -0.6,   0.98407, 2,    6249.68, -120.6,   0.98407, 3,    6249.68,  119.4,   0.98407
"2W_SATYANARAYAN_TEMPLE", 11, 1,    6249.68,   -0.6,   0.98407, 2,    6249.68, -120.6,   0.98407, 3,    6249.68,  119.4,   0.98407
"ANGARKI", 11, 1,    6268.23,   -0.6,   0.98699, 2,    6268.23, -120.6,   0.98699, 3,    6268.23,  119.4,   0.98699
"3_WAY_MARUTI_TEMPLE", 11, 1,    6269.66,   -0.6,   0.98722, 2,    6269.66, -120.6,   0.98722, 3,    6269.66,  119.4,   0.98722
"4_WAY_MILITARY_GATE", 11, 1,    6269.66,   -0.6,   0.98722, 2,    6269.66, -120.6,   0.98722, 3,    6269.66,  119.4,   0.98722
"SUNGRACE_HTC", 11, 1,    6269.65,   -0.6,   0.98721, 2,    6269.65, -120.6,   0.98721, 3,    6269.65,  119.4,   0.98721
"VRUNDHAVAN_GARDEN", 11, 1,    6269.66,   -0.6,   0.98721, 2,    6269.66, -120.6,   0.98721, 3,    6269.66,  119.4,   0.98721
"SEWERAGE_HTC", 11, 1,    6250.59,   -0.6,   0.98421, 2,    6250.59, -120.6,   0.98421, 3,    6250.59,  119.4,   0.98421
"COLONYBUS", 0.415, 1,    233.868,   -1.1,   0.97608, 2,    233.868, -121.1,   0.97608, 3,    233.868,  118.9,   0.97608
"USMANIABUS", 0.415, 1,    235.833,   -0.7,   0.98428, 2,    235.833, -120.7,   0.98428, 3,    235.833,  119.3,   0.98428
"VARKHANDEBUS", 0.415, 1,    233.046,   -1.1,   0.97264, 2,    233.046, -121.1,   0.97264, 3,    233.046,  118.9,   0.97264
"VRUNDHAVAN_GARDENBUS", 0.415, 1,    233.549,   -1.0,   0.97474, 2,    233.549, -121.0,   0.97474, 3,    233.549,  119.0,   0.97474
"NAGA_MASJID_NEWBUS", 0.415, 1,    234.774,   -0.9,   0.97986, 2,    234.774, -120.9,   0.97986, 3,    234.774,  119.1,   0.97986
"ANGARKIBUS", 0.415, 1,    232.478,   -1.2,   0.97027, 2,    232.478, -121.2,   0.97027, 3,    232.478,  118.8,   0.97027
"GANGANATHBUS", 0.415, 1,    232.476,   -1.2,   0.97027, 2,    232.476, -121.2,   0.97027, 3,    232.476,  118.8,   0.97027
"HERITAGE_IBUS", 0.415, 1,    233.477,   -1.0,   0.97444, 2,    233.477, -121.0,   0.97444, 3,    233.477,  119.0,   0.97444
"HERITAGE_IIBUS", 0.415, 1,    233.478,   -1.0,   0.97445, 2,    233.478, -121.0,   0.97445, 3,    233.478,  119.0,   0.97445
"ALMEDABUS", 0.415, 1,    232.444,   -1.2,   0.97013, 2,    232.444, -121.2,   0.97013, 3,    232.444,  118.8,   0.97013
"PATILBUS", 0.415, 1,    232.781,   -1.1,   0.97154, 2,    232.781, -121.1,   0.97154, 3,    232.781,  118.9,   0.97154
"PUROHITBUS", 0.415, 1,    232.116,   -1.2,   0.96876, 2,    232.116, -121.2,   0.96876, 3,    232.116,  118.8,   0.96876
"BHARDWAJBUS", 0.415, 1,    232.577,   -1.1,   0.97069, 2,    232.577, -121.1,   0.97069, 3,    232.577,  118.9,   0.97069
"MAHALAXMI_DEVBUS", 0.415, 1,     233.05,   -1.0,   0.97266, 2,     233.05, -121.0,   0.97266, 3,     233.05,  119.0,   0.97266
"KEDARBUS", 0.415, 1,    232.039,   -1.2,   0.96844, 2,    232.039, -121.2,   0.96844, 3,    232.039,  118.8,   0.96844
"DESSAI_SANTOBABUS", 0.415, 1,     233.56,   -1.0,   0.97479, 2,     233.56, -121.0,   0.97479, 3,     233.56,  119.0,   0.97479
"RANI_CONSTRUCTIONBUS", 0.415, 1,    232.586,   -1.1,   0.97072, 2,    232.586, -121.1,   0.97072, 3,    232.586,  118.9,   0.97072
"MAHARUDRABUS", 0.415, 1,    233.051,   -1.0,   0.97266, 2,    233.051, -121.0,   0.97266, 3,    233.051,  119.0,   0.97266
"RAVINAGARBUS", 0.415, 1,    231.957,   -1.2,    0.9681, 2,    231.957, -121.2,    0.9681, 3,    231.957,  118.8,    0.9681
"FRIENDS_COLONYBUS", 0.415, 1,    231.891,   -1.2,   0.96782, 2,    231.891, -121.2,   0.96782, 3,    231.891,  118.8,   0.96782
"KHADPABANDH_GARDEN_IIBUS", 0.415, 1,    233.902,   -0.9,   0.97622, 2,    233.902, -120.9,   0.97622, 3,    233.902,  119.1,   0.97622
"KHADPABANDH_GARDEN_IBUS", 0.415, 1,    233.361,   -1.0,   0.97396, 2,    233.361, -121.0,   0.97396, 3,    233.361,  119.0,   0.97396
"SPORTS_COMPLEXBUS", 0.415, 1,    235.742,   -0.7,    0.9839, 2,    235.742, -120.7,    0.9839, 3,    235.742,  119.3,    0.9839
"BHAGWATI_IBUS", 0.415, 1,    231.765,   -1.2,    0.9673, 2,    231.765, -121.2,    0.9673, 3,    231.765,  118.8,    0.9673
"BHAGWATI_IIBUS", 0.415, 1,    231.775,   -1.2,   0.96734, 2,    231.775, -121.2,   0.96734, 3,    231.775,  118.8,   0.96734
