Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"KV_SCHOOLBUS16", 0.415, 1,    236.958,  -30.7,   0.98897, 2,    236.958, -150.7,   0.98897, 3,    236.958,   89.3,   0.98897
"KORDEBUS17", 0.415, 1,    235.775,  -31.0,   0.98403, 2,    235.775, -151.0,   0.98403, 3,    235.775,   89.0,   0.98403
"KAPAT_FACTORYBUS18", 0.415, 1,    236.881,  -30.7,   0.98865, 2,    236.881, -150.7,   0.98865, 3,    236.881,   89.3,   0.98865
"VEREKARBUS19", 0.415, 1,    235.335,  -31.2,    0.9822, 2,    235.335, -151.2,    0.9822, 3,    235.335,   88.8,    0.9822
"MICROWAVEBUS20", 0.415, 1,    237.177,  -30.6,   0.98989, 2,    237.177, -150.6,   0.98989, 3,    237.177,   89.4,   0.98989
"DAIRY_OLDBUS21", 0.415, 1,    235.188,  -31.2,   0.98159, 2,    235.188, -151.2,   0.98159, 3,    235.188,   88.8,   0.98159
"DAIRY_HTCBUS22", 0.415, 1,    237.286,  -30.6,   0.99034, 2,    237.286, -150.6,   0.99034, 3,    237.286,   89.4,   0.99034
"PISGALBUS23", 0.415, 1,    235.089,  -31.2,   0.98117, 2,    235.089, -151.2,   0.98117, 3,    235.089,   88.8,   0.98117
"GOLDEN_NEST", 11, 1,    6294.72,   -0.5,   0.99116, 2,    6294.72, -120.5,   0.99116, 3,    6294.72,  119.5,   0.99116
"RATNADEEP_APT", 11, 1,    6289.93,   -0.5,   0.99041, 2,    6289.93, -120.5,   0.99041, 3,    6289.93,  119.5,   0.99041
"SUREKHA_PARKAR", 11, 1,    6285.84,   -0.5,   0.98976, 2,    6285.84, -120.5,   0.98976, 3,    6285.84,  119.5,   0.98976
"NAGZAR", 11, 1,    6281.12,   -0.5,   0.98902, 2,    6281.12, -120.5,   0.98902, 3,    6281.12,  119.5,   0.98902
"3_WAY_SURAJ_BAR", 11, 1,    6280.82,   -0.5,   0.98897, 2,    6280.82, -120.5,   0.98897, 3,    6280.82,  119.5,   0.98897
"SARTHAK_NEST", 11, 1,    6279.35,   -0.5,   0.98874, 2,    6279.35, -120.5,   0.98874, 3,    6279.35,  119.5,   0.98874
"PROGRESS", 11, 1,    6277.24,   -0.5,   0.98841, 2,    6277.24, -120.5,   0.98841, 3,    6277.24,  119.5,   0.98841
"3_WAY_PROGRESS", 11, 1,    6276.97,   -0.5,   0.98837, 2,    6276.97, -120.5,   0.98837, 3,    6276.97,  119.5,   0.98837
"COMMERTIAL_TAX", 11, 1,    6275.71,   -0.5,   0.98817, 2,    6275.71, -120.5,   0.98817, 3,    6275.71,  119.5,   0.98817
"SADASHIV_TWIN_TOWER", 11, 1,    6274.74,   -0.5,   0.98802, 2,    6274.74, -120.5,   0.98802, 3,    6274.74,  119.5,   0.98802
"VEREKAR_2", 11, 1,     6273.5,   -0.5,   0.98782, 2,     6273.5, -120.5,   0.98782, 3,     6273.5,  119.5,   0.98782
"3_WAY_VEREKAR_2", 11, 1,    6273.25,   -0.5,   0.98778, 2,    6273.25, -120.5,   0.98778, 3,    6273.25,  119.5,   0.98778
"BANDODKAR", 11, 1,    6270.93,   -0.5,   0.98742, 2,    6270.93, -120.5,   0.98742, 3,    6270.93,  119.5,   0.98742
"PANDITWADA", 11, 1,    6273.07,   -0.5,   0.98775, 2,    6273.07, -120.5,   0.98775, 3,    6273.07,  119.5,   0.98775
"3_WAY_BAGAYTDAR", 11, 1,     6270.7,   -0.5,   0.98738, 2,     6270.7, -120.5,   0.98738, 3,     6270.7,  119.5,   0.98738
"KAZIWADA", 11, 1,    6269.12,   -0.5,   0.98713, 2,    6269.12, -120.5,   0.98713, 3,    6269.12,  119.5,   0.98713
"TWIN_TOWER", 11, 1,    6267.44,   -0.5,   0.98687, 2,    6267.44, -120.5,   0.98687, 3,    6267.44,  119.5,   0.98687
"HOTEL_MENINO", 11, 1,    6265.71,   -0.5,   0.98659, 2,    6265.71, -120.5,   0.98659, 3,    6265.71,  119.5,   0.98659
"3W_CANARA", 11, 1,    6264.26,   -0.5,   0.98637, 2,    6264.26, -120.5,   0.98637, 3,    6264.26,  119.5,   0.98637
"3_WAY_BHOSLE_1", 11, 1,    6263.29,   -0.5,   0.98621, 2,    6263.29, -120.5,   0.98621, 3,    6263.29,  119.5,   0.98621
"CANARA_BANK", 11, 1,    6264.25,   -0.5,   0.98636, 2,    6264.25, -120.5,   0.98636, 3,    6264.25,  119.5,   0.98636
"KCA", 11, 1,    6264.18,   -0.5,   0.98635, 2,    6264.18, -120.5,   0.98635, 3,    6264.18,  119.5,   0.98635
"2W_GANGANATH", 11, 1,    6264.18,   -0.5,   0.98635, 2,    6264.18, -120.5,   0.98635, 3,    6264.18,  119.5,   0.98635
"3_WAY_BHOSLE_2", 11, 1,    6263.09,   -0.5,   0.98618, 2,    6263.09, -120.5,   0.98618, 3,    6263.09,  119.5,   0.98618
"SUPER_MARKET", 11, 1,    6263.09,   -0.5,   0.98618, 2,    6263.09, -120.5,   0.98618, 3,    6263.09,  119.5,   0.98618
"3_WAY_BAZAR", 11, 1,    6263.09,   -0.5,   0.98618, 2,    6263.09, -120.5,   0.98618, 3,    6263.09,  119.5,   0.98618
"BHOSLE", 11, 1,    6262.96,   -0.5,   0.98616, 2,    6262.96, -120.5,   0.98616, 3,    6262.96,  119.5,   0.98616
"KANIR_CONSTRUCTION_HTC", 11, 1,    6262.61,   -0.5,   0.98611, 2,    6262.61, -120.5,   0.98611, 3,    6262.61,  119.5,   0.98611
"KANIR_CONSTRUCTION", 11, 1,    6262.21,   -0.5,   0.98604, 2,    6262.21, -120.5,   0.98604, 3,    6262.21,  119.5,   0.98604
"BSNL_INTERNAL", 11, 1,    6261.83,   -0.5,   0.98598, 2,    6261.83, -120.5,   0.98598, 3,    6261.83,  119.5,   0.98598
"KAMAT_AVR_REALTORS", 11, 1,    6261.64,   -0.5,   0.98595, 2,    6261.64, -120.5,   0.98595, 3,    6261.64,  119.5,   0.98595
"COELO", 11, 1,    6261.51,   -0.5,   0.98593, 2,    6261.51, -120.5,   0.98593, 3,    6261.51,  119.5,   0.98593
"DK_ARCADE", 11, 1,    6261.39,   -0.5,   0.98591, 2,    6261.39, -120.5,   0.98591, 3,    6261.39,  119.5,   0.98591
"GOA_STATE_BANK", 11, 1,    6260.59,   -0.5,   0.98579, 2,    6260.59, -120.5,   0.98579, 3,    6260.59,  119.5,   0.98579
"3_WAY_MUNCIPALITY", 11, 1,    6259.84,   -0.5,   0.98567, 2,    6259.84, -120.5,   0.98567, 3,    6259.84,  119.5,   0.98567
"3_WAY_TISK", 11, 1,    6259.09,   -0.5,   0.98555, 2,    6259.09, -120.5,   0.98555, 3,    6259.09,  119.5,   0.98555
"3_WAY_MAMLATDAR", 11, 1,       6258,   -0.5,   0.98538, 2,       6258, -120.5,   0.98538, 3,       6258,  119.5,   0.98538
"MAMLADTDAR", 11, 1,    6257.45,   -0.5,   0.98529, 2,    6257.45, -120.5,   0.98529, 3,    6257.45,  119.5,   0.98529
"TARANGAN_I", 11, 1,    6256.38,   -0.5,   0.98512, 2,    6256.38, -120.5,   0.98512, 3,    6256.38,  119.5,   0.98512
"RAJMUDRA_I", 11, 1,    6255.48,   -0.5,   0.98498, 2,    6255.48, -120.5,   0.98498, 3,    6255.48,  119.5,   0.98498
"PWD", 11, 1,    6255.03,   -0.5,   0.98491, 2,    6255.03, -120.5,   0.98491, 3,    6255.03,  119.5,   0.98491
"RAJMUDRA_II", 11, 1,    6254.33,   -0.5,    0.9848, 2,    6254.33, -120.5,    0.9848, 3,    6254.33,  119.5,    0.9848
"RAJ_DURGA", 11, 1,    6254.28,   -0.5,   0.98479, 2,    6254.28, -120.5,   0.98479, 3,    6254.28,  119.5,   0.98479
"SUMIT_PLUMERIA", 11, 1,    6254.06,   -0.5,   0.98476, 2,    6254.06, -120.5,   0.98476, 3,    6254.06,  119.5,   0.98476
"3_WAY_DAAG", 11, 1,    6253.82,   -0.5,   0.98472, 2,    6253.82, -120.5,   0.98472, 3,    6253.82,  119.5,   0.98472
"DAAG", 11, 1,    6253.58,   -0.5,   0.98468, 2,    6253.58, -120.5,   0.98468, 3,    6253.58,  119.5,   0.98468
"4_WAY_MENINO", 11, 1,    6261.89,   -0.5,   0.98599, 2,    6261.89, -120.5,   0.98599, 3,    6261.89,  119.5,   0.98599
"SUMIT_SHIVAM", 11, 1,    6261.69,   -0.5,   0.98596, 2,    6261.69, -120.5,   0.98596, 3,    6261.69,  119.5,   0.98596
"KALPANA", 11, 1,    6261.51,   -0.5,   0.98593, 2,    6261.51, -120.5,   0.98593, 3,    6261.51,  119.5,   0.98593
"2_WAY_SHANTINAGAR", 11, 1,    6261.51,   -0.5,   0.98593, 2,    6261.51, -120.5,   0.98593, 3,    6261.51,  119.5,   0.98593
"POLICE_STATION", 11, 1,    6260.87,   -0.5,   0.98583, 2,    6260.87, -120.5,   0.98583, 3,    6260.87,  119.5,   0.98583
"3_WAY_APOLLO", 11, 1,     6260.3,   -0.5,   0.98574, 2,     6260.3, -120.5,   0.98574, 3,     6260.3,  119.5,   0.98574
"RAJDEEP_GALARIA_I", 11, 1,    6260.21,   -0.5,   0.98573, 2,    6260.21, -120.5,   0.98573, 3,    6260.21,  119.5,   0.98573
"RAJDEEP_GALARIA_II", 11, 1,     6260.2,   -0.5,   0.98573, 2,     6260.2, -120.5,   0.98573, 3,     6260.2,  119.5,   0.98573
"2_WAY_BAZAR", 11, 1,     6260.2,   -0.5,   0.98573, 2,     6260.2, -120.5,   0.98573, 3,     6260.2,  119.5,   0.98573
"AIESHA", 11, 1,    6259.79,   -0.5,   0.98566, 2,    6259.79, -120.5,   0.98566, 3,    6259.79,  119.5,   0.98566
"GOLDEN_NESTBUS", 0.415, 1,    234.507,   -0.9,   0.97874, 2,    234.507, -120.9,   0.97874, 3,    234.507,  119.1,   0.97874
"SUREKHA_PARKARBUS", 0.415, 1,    233.154,   -1.1,    0.9731, 2,    233.154, -121.1,    0.9731, 3,    233.154,  118.9,    0.9731
"NAGZARBUS", 0.415, 1,    232.972,   -1.1,   0.97234, 2,    232.972, -121.1,   0.97234, 3,    232.972,  118.9,   0.97234
"SARTHAK_NESTBUS", 0.415, 1,     233.92,   -0.9,   0.97629, 2,     233.92, -120.9,   0.97629, 3,     233.92,  119.1,   0.97629
"PROGRESSBUS", 0.415, 1,    232.824,   -1.1,   0.97172, 2,    232.824, -121.1,   0.97172, 3,    232.824,  118.9,   0.97172
"COMMERTIAL_TAXBUS", 0.415, 1,    235.891,   -0.6,   0.98452, 2,    235.891, -120.6,   0.98452, 3,    235.891,  119.4,   0.98452
"PANDITWADABUS", 0.415, 1,    233.679,   -0.9,   0.97529, 2,    233.679, -120.9,   0.97529, 3,    233.679,  119.1,   0.97529
"VEREKAR_2_BUS", 0.415, 1,    233.189,   -1.0,   0.97324, 2,    233.189, -121.0,   0.97324, 3,    233.189,  119.0,   0.97324
"BANDODKARBUS", 0.415, 1,    233.091,   -1.0,   0.97283, 2,    233.091, -121.0,   0.97283, 3,    233.091,  119.0,   0.97283
"KAZIWADABUS", 0.415, 1,    232.512,   -1.1,   0.97041, 2,    232.512, -121.1,   0.97041, 3,    232.512,  118.9,   0.97041
"SADASHIV_TWIN_TOWERBUS", 0.415, 1,    233.743,   -0.9,   0.97555, 2,    233.743, -120.9,   0.97555, 3,    233.743,  119.1,   0.97555
"CANARA_BANKBUS", 0.415, 1,    235.456,   -0.6,    0.9827, 2,    235.456, -120.6,    0.9827, 3,    235.456,  119.4,    0.9827
"KCA_BUS", 0.415, 1,     233.34,   -1.0,   0.97387, 2,     233.34, -121.0,   0.97387, 3,     233.34,  119.0,   0.97387
"BHOSLEBUS", 0.415, 1,    232.275,   -1.1,   0.96943, 2,    232.275, -121.1,   0.96943, 3,    232.275,  118.9,   0.96943
"SUPER_MARKETBUS", 0.415, 1,    235.632,   -0.6,   0.98344, 2,    235.632, -120.6,   0.98344, 3,    235.632,  119.4,   0.98344
"DK_ARCADEBUS", 0.415, 1,    232.215,   -1.1,   0.96918, 2,    232.215, -121.1,   0.96918, 3,    232.215,  118.9,   0.96918
"COELOBUS", 0.415, 1,    232.219,   -1.1,   0.96919, 2,    232.219, -121.1,   0.96919, 3,    232.219,  118.9,   0.96919
"KAMAT_AVR_REALTORSBUS", 0.415, 1,    235.688,   -0.6,   0.98367, 2,    235.688, -120.6,   0.98367, 3,    235.688,  119.4,   0.98367
"BSNL_INTERNALBUS", 0.415, 1,    235.695,   -0.6,    0.9837, 2,    235.695, -120.6,    0.9837, 3,    235.695,  119.4,    0.9837
"KANIR_CONSTRUCTIONBUS", 0.415, 1,    235.709,   -0.6,   0.98376, 2,    235.709, -120.6,   0.98376, 3,    235.709,  119.4,   0.98376
"SUMIT_SHIVAMBUS", 0.415, 1,    232.737,   -1.0,   0.97136, 2,    232.737, -121.0,   0.97136, 3,    232.737,  119.0,   0.97136
"KALPANABUS", 0.415, 1,     232.22,   -1.1,    0.9692, 2,     232.22, -121.1,    0.9692, 3,     232.22,  118.9,    0.9692
"POLICE_STATIONBUS", 0.415, 1,    235.329,   -0.6,   0.98217, 2,    235.329, -120.6,   0.98217, 3,    235.329,  119.4,   0.98217
"GOA_STATE_BANKBUS", 0.415, 1,    235.318,   -0.6,   0.98213, 2,    235.318, -120.6,   0.98213, 3,    235.318,  119.4,   0.98213
"RAJDEEP_GALARIA_I_BUS", 0.415, 1,    235.413,   -0.6,   0.98253, 2,    235.413, -120.6,   0.98253, 3,    235.413,  119.4,   0.98253
"RAJDEEP_GALARIA_II_BUS", 0.415, 1,    235.413,   -0.6,   0.98252, 2,    235.413, -120.6,   0.98252, 3,    235.413,  119.4,   0.98252
"AIESHABUS", 0.415, 1,    232.154,   -1.1,   0.96892, 2,    232.154, -121.1,   0.96892, 3,    232.154,  118.9,   0.96892
"MAMLADTDARBUS", 0.415, 1,    235.199,   -0.6,   0.98163, 2,    235.199, -120.6,   0.98163, 3,    235.199,  119.4,   0.98163
"TARANGAN_I_BUS", 0.415, 1,    233.042,   -1.0,   0.97263, 2,    233.042, -121.0,   0.97263, 3,    233.042,  119.0,   0.97263
"PWDBUS", 0.415, 1,    235.327,   -0.6,   0.98217, 2,    235.327, -120.6,   0.98217, 3,    235.327,  119.4,   0.98217
"RAJMUDRA_I_BUS", 0.415, 1,    231.988,   -1.1,   0.96823, 2,    231.988, -121.1,   0.96823, 3,    231.988,  118.9,   0.96823
"RAJMUDRA_II_BUS", 0.415, 1,    232.963,   -1.0,    0.9723, 2,    232.963, -121.0,    0.9723, 3,    232.963,  119.0,    0.9723
"RAJ_DURGABUS", 0.415, 1,    232.961,   -1.0,   0.97229, 2,    232.961, -121.0,   0.97229, 3,    232.961,  119.0,   0.97229
"SUMIT_PLUMERIABUS", 0.415, 1,    233.459,   -0.9,   0.97437, 2,    233.459, -120.9,   0.97437, 3,    233.459,  119.1,   0.97437
"DAAGBUS", 0.415, 1,    231.915,   -1.1,   0.96792, 2,    231.915, -121.1,   0.96792, 3,    231.915,  118.9,   0.96792
"KANIR_CONSTRUCTIONHTCBUS", 0.415, 1,    236.271,   -0.5,   0.98611, 2,    236.271, -120.5,   0.98611, 3,    236.271,  119.5,   0.98611
"RATNADEEP_APTBUS", 0.415, 1,    233.311,   -1.1,   0.97375, 2,    233.311, -121.1,   0.97375, 3,    233.311,  118.9,   0.97375
"TWIN_TOWERBUS", 0.415, 1,    233.464,   -0.9,   0.97439, 2,    233.464, -120.9,   0.97439, 3,    233.464,  119.1,   0.97439
"3W_COLONY", 11, 1,    6301.15,   -0.5,   0.99217, 2,    6301.15, -120.5,   0.99217, 3,    6301.15,  119.5,   0.99217
"2W_CURTI", 11, 1,    6301.15,   -0.5,   0.99217, 2,    6301.15, -120.5,   0.99217, 3,    6301.15,  119.5,   0.99217
"COLONY", 11, 1,    6300.42,   -0.5,   0.99206, 2,    6300.42, -120.5,   0.99206, 3,    6300.42,  119.5,   0.99206
"NAGA_MASJID_NEW", 11, 1,    6295.87,   -0.4,   0.99134, 2,    6295.87, -120.4,   0.99134, 3,    6295.87,  119.6,   0.99134
"USMANIA", 11, 1,    6293.73,   -0.4,   0.99101, 2,    6293.73, -120.4,   0.99101, 3,    6293.73,  119.6,   0.99101
"HUSSAIN", 11, 1,    6291.96,   -0.4,   0.99073, 2,    6291.96, -120.4,   0.99073, 3,    6291.96,  119.6,   0.99073
"4W_SPORTS_C", 11, 1,    6289.49,   -0.4,   0.99034, 2,    6289.49, -120.4,   0.99034, 3,    6289.49,  119.6,   0.99034
"SPORTS_COMPLEX_HTC", 11, 1,    6289.45,   -0.4,   0.99033, 2,    6289.45, -120.4,   0.99033, 3,    6289.45,  119.6,   0.99033
"SPORTS_COMPLEX", 11, 1,    6289.44,   -0.4,   0.99033, 2,    6289.44, -120.4,   0.99033, 3,    6289.44,  119.6,   0.99033
"3W_SPORTS_C", 11, 1,    6289.42,   -0.4,   0.99033, 2,    6289.42, -120.4,   0.99033, 3,    6289.42,  119.6,   0.99033
"4W_MILITARY_GATE", 11, 1,    6288.13,   -0.4,   0.99012, 2,    6288.13, -120.4,   0.99012, 3,    6288.13,  119.6,   0.99012
"4_WAY_SHEETAL", 11, 1,    6286.99,   -0.4,   0.98994, 2,    6286.99, -120.4,   0.98994, 3,    6286.99,  119.6,   0.98994
"VARKHANDE", 11, 1,    6286.91,   -0.4,   0.98993, 2,    6286.91, -120.4,   0.98993, 3,    6286.91,  119.6,   0.98993
"4_WAY_GANGANATH", 11, 1,     6285.3,   -0.4,   0.98968, 2,     6285.3, -120.4,   0.98968, 3,     6285.3,  119.6,   0.98968
"2_WAY_VARKHANDEM", 11, 1,     6285.3,   -0.4,   0.98968, 2,     6285.3, -120.4,   0.98968, 3,     6285.3,  119.6,   0.98968
"GANGANATH", 11, 1,    6285.24,   -0.4,   0.98967, 2,    6285.24, -120.4,   0.98967, 3,    6285.24,  119.6,   0.98967
"HERITAGE_II", 11, 1,    6284.81,   -0.4,    0.9896, 2,    6284.81, -120.4,    0.9896, 3,    6284.81,  119.6,    0.9896
"HERITAGE_I", 11, 1,    6284.79,   -0.4,    0.9896, 2,    6284.79, -120.4,    0.9896, 3,    6284.79,  119.6,    0.9896
"ALMEDA", 11, 1,    6284.24,   -0.4,   0.98951, 2,    6284.24, -120.4,   0.98951, 3,    6284.24,  119.6,   0.98951
"3_WAY_ALMEDA", 11, 1,    6283.84,   -0.4,   0.98945, 2,    6283.84, -120.4,   0.98945, 3,    6283.84,  119.6,   0.98945
"PATIL", 11, 1,    6279.62,   -0.4,   0.98878, 2,    6279.62, -120.4,   0.98878, 3,    6279.62,  119.6,   0.98878
"3_WAY_PUROHIT", 11, 1,    6275.66,   -0.5,   0.98816, 2,    6275.66, -120.5,   0.98816, 3,    6275.66,  119.5,   0.98816
"PUROHIT", 11, 1,     6275.6,   -0.5,   0.98815, 2,     6275.6, -120.5,   0.98815, 3,     6275.6,  119.5,   0.98815
"BHARDWAJ", 11, 1,    6274.32,   -0.5,   0.98795, 2,    6274.32, -120.5,   0.98795, 3,    6274.32,  119.5,   0.98795
"MAHALAXMI_DEV", 11, 1,     6273.4,   -0.5,    0.9878, 2,     6273.4, -120.5,    0.9878, 3,     6273.4,  119.5,    0.9878
"RAVINAGAR", 11, 1,    6271.48,   -0.5,    0.9875, 2,    6271.48, -120.5,    0.9875, 3,    6271.48,  119.5,    0.9875
"3_WAY_RAVINAGAR", 11, 1,    6271.41,   -0.5,   0.98749, 2,    6271.41, -120.5,   0.98749, 3,    6271.41,  119.5,   0.98749
"2W_RAVINAGAR", 11, 1,    6271.41,   -0.5,   0.98749, 2,    6271.41, -120.5,   0.98749, 3,    6271.41,  119.5,   0.98749
"RANI_CONSTRUCTION", 11, 1,    6274.54,   -0.5,   0.98798, 2,    6274.54, -120.5,   0.98798, 3,    6274.54,  119.5,   0.98798
"KEDAR", 11, 1,    6273.61,   -0.5,   0.98784, 2,    6273.61, -120.5,   0.98784, 3,    6273.61,  119.5,   0.98784
"DESSAI_SANTOBA", 11, 1,     6273.5,   -0.5,   0.98782, 2,     6273.5, -120.5,   0.98782, 3,     6273.5,  119.5,   0.98782
"MAHARUDRA", 11, 1,    6273.41,   -0.5,   0.98781, 2,    6273.41, -120.5,   0.98781, 3,    6273.41,  119.5,   0.98781
"2W_PERIGOL", 11, 1,    6273.41,   -0.5,   0.98781, 2,    6273.41, -120.5,   0.98781, 3,    6273.41,  119.5,   0.98781
"FRIENDS_COLONY", 11, 1,    6269.76,   -0.5,   0.98723, 2,    6269.76, -120.5,   0.98723, 3,    6269.76,  119.5,   0.98723
"KHADPABANDH_GARDEN_II", 11, 1,    6269.31,   -0.5,   0.98716, 2,    6269.31, -120.5,   0.98716, 3,    6269.31,  119.5,   0.98716
"3W_FOUR_POLE", 11, 1,    6268.87,   -0.5,   0.98709, 2,    6268.87, -120.5,   0.98709, 3,    6268.87,  119.5,   0.98709
"KHADPABANDH_GARDEN_I", 11, 1,    6268.32,   -0.5,     0.987, 2,    6268.32, -120.5,     0.987, 3,    6268.32,  119.5,     0.987
"4W_DURBHAT", 11, 1,    6268.87,   -0.5,   0.98709, 2,    6268.87, -120.5,   0.98709, 3,    6268.87,  119.5,   0.98709
"SEVERAGE_HTC", 11, 1,    6268.02,   -0.5,   0.98696, 2,    6268.02, -120.5,   0.98696, 3,    6268.02,  119.5,   0.98696
"3W_DAAG", 11, 1,    6267.41,   -0.5,   0.98686, 2,    6267.41, -120.5,   0.98686, 3,    6267.41,  119.5,   0.98686
"3W_PONDA_I", 11, 1,    6267.41,   -0.5,   0.98686, 2,    6267.41, -120.5,   0.98686, 3,    6267.41,  119.5,   0.98686
"3W_BHAGWATI", 11, 1,    6267.22,   -0.5,   0.98683, 2,    6267.22, -120.5,   0.98683, 3,    6267.22,  119.5,   0.98683
"BHAGWATI_II", 11, 1,    6266.74,   -0.5,   0.98676, 2,    6266.74, -120.5,   0.98676, 3,    6266.74,  119.5,   0.98676
"BHAGWATI_I", 11, 1,     6266.5,   -0.5,   0.98672, 2,     6266.5, -120.5,   0.98672, 3,     6266.5,  119.5,   0.98672
"2W_SATYANARAYAN_TEMPLE", 11, 1,     6266.5,   -0.5,   0.98672, 2,     6266.5, -120.5,   0.98672, 3,     6266.5,  119.5,   0.98672
"ANGARKI", 11, 1,    6284.96,   -0.4,   0.98962, 2,    6284.96, -120.4,   0.98962, 3,    6284.96,  119.6,   0.98962
"3_WAY_MARUTI_TEMPLE", 11, 1,    6286.34,   -0.4,   0.98984, 2,    6286.34, -120.4,   0.98984, 3,    6286.34,  119.6,   0.98984
"4_WAY_MILITARY_GATE", 11, 1,    6286.34,   -0.4,   0.98984, 2,    6286.34, -120.4,   0.98984, 3,    6286.34,  119.6,   0.98984
"SUNGRACE_HTC", 11, 1,    6286.38,   -0.4,   0.98985, 2,    6286.38, -120.4,   0.98985, 3,    6286.38,  119.6,   0.98985
"VRUNDHAVAN_GARDEN", 11, 1,    6286.53,   -0.4,   0.98987, 2,    6286.53, -120.4,   0.98987, 3,    6286.53,  119.6,   0.98987
"SEWERAGE_HTC", 11, 1,     6267.4,   -0.5,   0.98686, 2,     6267.4, -120.5,   0.98686, 3,     6267.4,  119.5,   0.98686
"COLONYBUS", 0.415, 1,    234.725,   -0.9,   0.97965, 2,    234.725, -120.9,   0.97965, 3,    234.725,  119.1,   0.97965
"USMANIABUS", 0.415, 1,    236.573,   -0.6,   0.98736, 2,    236.573, -120.6,   0.98736, 3,    236.573,  119.4,   0.98736
"VARKHANDEBUS", 0.415, 1,    233.703,   -1.0,   0.97539, 2,    233.703, -121.0,   0.97539, 3,    233.703,  119.0,   0.97539
"VRUNDHAVAN_GARDENBUS", 0.415, 1,    234.194,   -0.9,   0.97744, 2,    234.194, -120.9,   0.97744, 3,    234.194,  119.1,   0.97744
"NAGA_MASJID_NEWBUS", 0.415, 1,    235.553,   -0.7,   0.98311, 2,    235.553, -120.7,   0.98311, 3,    235.553,  119.3,   0.98311
"ANGARKIBUS", 0.415, 1,     233.12,   -1.0,   0.97295, 2,     233.12, -121.0,   0.97295, 3,     233.12,  119.0,   0.97295
"GANGANATHBUS", 0.415, 1,    233.131,   -1.0,     0.973, 2,    233.131, -121.0,     0.973, 3,    233.131,  119.0,     0.973
"HERITAGE_IBUS", 0.415, 1,    234.127,   -0.9,   0.97716, 2,    234.127, -120.9,   0.97716, 3,    234.127,  119.1,   0.97716
"HERITAGE_IIBUS", 0.415, 1,    234.128,   -0.9,   0.97716, 2,    234.128, -120.9,   0.97716, 3,    234.128,  119.1,   0.97716
"ALMEDABUS", 0.415, 1,    233.092,   -1.0,   0.97284, 2,    233.092, -121.0,   0.97284, 3,    233.092,  119.0,   0.97284
"PATILBUS", 0.415, 1,    233.424,   -1.0,   0.97422, 2,    233.424, -121.0,   0.97422, 3,    233.424,  119.0,   0.97422
"PUROHITBUS", 0.415, 1,    232.761,   -1.1,   0.97145, 2,    232.761, -121.1,   0.97145, 3,    232.761,  118.9,   0.97145
"BHARDWAJBUS", 0.415, 1,    233.221,   -1.0,   0.97337, 2,    233.221, -121.0,   0.97337, 3,    233.221,  119.0,   0.97337
"MAHALAXMI_DEVBUS", 0.415, 1,    233.692,   -0.9,   0.97534, 2,    233.692, -120.9,   0.97534, 3,    233.692,  119.1,   0.97534
"KEDARBUS", 0.415, 1,    232.684,   -1.1,   0.97113, 2,    232.684, -121.1,   0.97113, 3,    232.684,  118.9,   0.97113
"DESSAI_SANTOBABUS", 0.415, 1,      234.2,   -0.8,   0.97746, 2,      234.2, -120.8,   0.97746, 3,      234.2,  119.2,   0.97746
"RANI_CONSTRUCTIONBUS", 0.415, 1,    233.229,   -1.0,   0.97341, 2,    233.229, -121.0,   0.97341, 3,    233.229,  119.0,   0.97341
"MAHARUDRABUS", 0.415, 1,    233.693,   -0.9,   0.97534, 2,    233.693, -120.9,   0.97534, 3,    233.693,  119.1,   0.97534
"RAVINAGARBUS", 0.415, 1,    232.603,   -1.1,   0.97079, 2,    232.603, -121.1,   0.97079, 3,    232.603,  118.9,   0.97079
"FRIENDS_COLONYBUS", 0.415, 1,    232.536,   -1.1,   0.97052, 2,    232.536, -121.1,   0.97052, 3,    232.536,  118.9,   0.97052
"KHADPABANDH_GARDEN_IIBUS", 0.415, 1,    234.542,   -0.8,   0.97889, 2,    234.542, -120.8,   0.97889, 3,    234.542,  119.2,   0.97889
"KHADPABANDH_GARDEN_IBUS", 0.415, 1,    234.003,   -0.8,   0.97664, 2,    234.003, -120.8,   0.97664, 3,    234.003,  119.2,   0.97664
"SPORTS_COMPLEXBUS", 0.415, 1,    236.411,   -0.6,   0.98669, 2,    236.411, -120.6,   0.98669, 3,    236.411,  119.4,   0.98669
"BHAGWATI_IBUS", 0.415, 1,    232.411,   -1.1,   0.96999, 2,    232.411, -121.1,   0.96999, 3,    232.411,  118.9,   0.96999
"BHAGWATI_IIBUS", 0.415, 1,     232.42,   -1.1,   0.97003, 2,     232.42, -121.1,   0.97003, 3,     232.42,  118.9,   0.97003
"SEWERAGE_HTCBUS", 0.415, 1,    235.796,   -0.6,   0.98412, 2,    235.796, -120.6,   0.98412, 3,    235.796,  119.4,   0.98412
"SPORTS_COMPLEX_HTCBUS", 0.415, 1,     236.52,   -0.6,   0.98715, 2,     236.52, -120.6,   0.98715, 3,     236.52,  119.4,   0.98715
"SUNGRACE_HTCBUS", 0.415, 1,    236.513,   -0.5,   0.98712, 2,    236.513, -120.5,   0.98712, 3,    236.513,  119.5,   0.98712
"CONTROLROOM_SS", 11, 1,    6324.62,   -0.4,   0.99587, 2,    6324.62, -120.4,   0.99587, 3,    6324.62,  119.6,   0.99587
